"attempt_id","account_id","chapter_id","level_id","attempt_num","attempt_ts","attempt_result","time_to_result_sec","revive_count","app_version"
att_ba7cc4fa34de4be6,acc_000fe201dc714dab,2,12,1,2026-03-03 14:32:15.000,WIN,42,0,"1.0.0"
att_ccffdbe933c8466b,acc_000fe201dc714dab,2,13,1,2026-03-03 14:35:04.000,WIN,62,0,"1.0.0"
att_7d5500f1da194154,acc_000fe201dc714dab,2,14,1,2026-03-03 14:36:56.000,WIN,51,0,"1.0.0"
att_80459204385c48b0,acc_000fe201dc714dab,2,15,1,2026-03-03 17:01:29.000,WIN,58,0,"1.0.0"
att_afaccdf4a73541df,acc_000fe201dc714dab,2,16,1,2026-03-03 17:02:55.000,WIN,52,0,"1.0.0"
att_ad3bfdff32e44159,acc_000fe201dc714dab,2,17,1,2026-03-03 17:05:41.000,WIN,58,0,"1.0.0"
att_957d1ebf475045e4,acc_000fe201dc714dab,2,18,1,2026-03-03 17:07:39.000,WIN,36,0,"1.0.0"
att_1c985ca59d144956,acc_000fe201dc714dab,2,19,1,2026-03-03 17:09:22.000,WIN,46,0,"1.0.0"
att_f19a88929d42498b,acc_000fe201dc714dab,2,20,1,2026-03-03 17:10:46.000,WIN,50,0,"1.0.0"
att_e643e191cb3349f1,acc_000fe201dc714dab,3,1,1,2026-03-03 19:56:42.000,WIN,58,0,"1.0.0"
att_9e421db642bd4a83,acc_000fe201dc714dab,3,2,1,2026-03-03 19:58:47.000,WIN,43,0,"1.0.0"
att_29102fdd821241dd,acc_000fe201dc714dab,3,3,1,2026-03-03 20:00:03.000,WIN,56,0,"1.0.0"
att_902b5345088743b4,acc_000fe201dc714dab,3,4,1,2026-03-03 20:01:54.000,WIN,29,0,"1.0.0"
att_242c0094b7fb427a,acc_000fe201dc714dab,3,5,1,2026-03-03 20:04:42.000,WIN,38,0,"1.0.0"
att_1ad2ab2d40d64224,acc_000fe201dc714dab,3,6,1,2026-03-04 00:48:14.000,WIN,51,0,"1.0.0"
att_cf0d4a28d4d74813,acc_000fe201dc714dab,3,7,1,2026-03-04 00:51:16.000,WIN,51,0,"1.0.0"
att_e85bba46c142454b,acc_000fe201dc714dab,3,8,1,2026-03-04 00:54:12.000,WIN,57,0,"1.0.0"
att_6f0518966a38423f,acc_000fe201dc714dab,3,9,1,2026-03-06 08:45:30.000,WIN,48,0,"1.0.0"
att_6ced31ad855a474f,acc_000fe201dc714dab,3,10,1,2026-03-06 08:47:40.000,WIN,62,0,"1.0.0"
att_6b9b085406634c53,acc_000fe201dc714dab,3,11,1,2026-03-06 08:50:06.000,WIN,58,0,"1.0.0"
att_cd0094ac16d74b8b,acc_000fe201dc714dab,3,12,1,2026-03-06 08:53:12.000,WIN,48,0,"1.0.0"
att_ef6ab05087464678,acc_000fe201dc714dab,3,13,1,2026-03-06 08:56:14.000,WIN,54,0,"1.0.0"
att_ded1e6a67c044a84,acc_000fe201dc714dab,3,14,1,2026-03-06 08:58:45.000,WIN,37,0,"1.0.0"
att_4abcb9c268c842f5,acc_000fe201dc714dab,3,15,1,2026-03-06 09:01:16.000,WIN,45,0,"1.0.0"
att_e54d782ed0144e65,acc_000fe201dc714dab,3,16,1,2026-03-06 09:03:09.000,WIN,57,0,"1.0.0"
att_a993344f214a4c85,acc_000fe201dc714dab,3,17,1,2026-03-06 09:04:53.000,WIN,67,0,"1.0.0"
att_a80fd8724c424547,acc_000fe201dc714dab,3,18,1,2026-03-06 09:07:47.000,WIN,38,0,"1.0.0"
att_9af7373c64aa41fd,acc_000fe201dc714dab,3,19,1,2026-03-06 09:10:23.000,WIN,63,0,"1.0.0"
att_0d567274b71140bb,acc_000fe201dc714dab,3,20,1,2026-03-06 09:13:39.000,WIN,59,0,"1.0.0"
att_7b63af99c2d547d6,acc_000fe201dc714dab,4,1,1,2026-03-06 10:48:23.000,WIN,48,0,"1.0.0"
att_21e6380b10b84114,acc_000fe201dc714dab,4,2,1,2026-03-06 10:51:15.000,WIN,50,0,"1.0.0"
att_f6273a662d5f4203,acc_000fe201dc714dab,4,3,1,2026-03-06 10:53:13.000,WIN,53,0,"1.0.0"
att_f4f80011c1cc42b9,acc_000fe201dc714dab,4,4,1,2026-03-06 10:55:45.000,WIN,53,0,"1.0.0"
att_5aa7b393014e4f33,acc_000fe201dc714dab,4,5,1,2026-03-06 10:57:04.000,WIN,26,0,"1.0.0"
att_8d68ad709a2d40d6,acc_000fe201dc714dab,4,6,1,2026-03-06 10:58:35.000,WIN,62,0,"1.0.0"
att_a7c61b6358dd4d51,acc_000fe201dc714dab,4,7,1,2026-03-06 11:00:57.000,WIN,52,0,"1.0.0"
att_0d075a27507a489a,acc_000fe201dc714dab,4,8,1,2026-03-06 11:02:16.000,WIN,53,0,"1.0.0"
att_00fb8c057b7c4cb8,acc_000fe201dc714dab,4,9,1,2026-03-06 11:03:57.000,WIN,53,0,"1.0.0"
att_9bb1b8f4395f47d0,acc_000fe201dc714dab,4,10,1,2026-03-06 11:06:22.000,WIN,45,0,"1.0.0"
att_0ff5e9530efa40a0,acc_000fe201dc714dab,4,11,1,2026-03-06 15:28:06.000,WIN,58,0,"1.0.0"
att_f19556a4d9d44eb1,acc_000fe201dc714dab,4,12,1,2026-03-06 15:29:42.000,WIN,43,0,"1.0.0"
att_da637bb5347f493b,acc_000fe201dc714dab,4,13,1,2026-03-06 15:31:57.000,WIN,89,0,"1.0.0"
att_9e19f9f0ca264543,acc_000fe201dc714dab,4,14,1,2026-03-06 15:33:58.000,WIN,55,0,"1.0.0"
att_99e3ff052e0447cc,acc_000fe201dc714dab,4,15,1,2026-03-06 15:36:54.000,WIN,54,0,"1.0.0"
att_e83f0759d9964199,acc_000fe201dc714dab,4,16,1,2026-03-06 15:40:00.000,WIN,56,0,"1.0.0"
att_2bdcaf4b5076444d,acc_000fe201dc714dab,4,17,1,2026-03-06 15:42:14.000,WIN,30,0,"1.0.0"
att_3a2d15a58fd643de,acc_000fe201dc714dab,4,18,1,2026-03-06 15:44:35.000,WIN,44,0,"1.0.0"
att_ecf09d62a6f54fbd,acc_000fe201dc714dab,4,19,1,2026-03-06 15:46:58.000,WIN,61,0,"1.0.0"
att_f55c71402cc743cb,acc_000fe201dc714dab,4,20,1,2026-03-06 15:50:07.000,WIN,56,0,"1.0.0"
att_17a3a75d73c14747,acc_000fe201dc714dab,5,1,1,2026-03-06 17:21:43.000,WIN,46,0,"1.0.0"
att_cdc4c079bc154e51,acc_000fe201dc714dab,5,2,1,2026-03-06 17:22:52.000,WIN,63,0,"1.0.0"
att_eed67dc0584f4c29,acc_000fe201dc714dab,5,3,1,2026-03-06 20:50:34.000,WIN,51,0,"1.0.0"
att_cc230a01a66f494b,acc_000fe201dc714dab,5,4,1,2026-03-06 20:53:18.000,WIN,55,0,"1.0.0"
att_f9a09f18f9d54182,acc_000fe201dc714dab,5,5,1,2026-03-06 20:55:59.000,WIN,41,0,"1.0.0"
att_5097d822410c496f,acc_000fe201dc714dab,5,6,1,2026-03-06 20:58:29.000,WIN,44,0,"1.0.0"
att_47fa4ea199394f76,acc_000fe201dc714dab,5,7,1,2026-03-06 21:00:35.000,WIN,69,0,"1.0.0"
att_4589bf241b2c4f44,acc_000fe201dc714dab,5,8,1,2026-03-06 21:03:17.000,WIN,55,0,"1.0.0"
att_d9db6bdeccc5455c,acc_000fe201dc714dab,5,9,1,2026-03-07 09:00:45.000,WIN,59,0,"1.0.0"
att_da74a806c780458f,acc_000fe201dc714dab,5,10,1,2026-03-07 09:02:12.000,WIN,73,0,"1.0.0"
att_49f33148dde04589,acc_000fe201dc714dab,5,11,1,2026-03-07 09:03:59.000,WIN,62,0,"1.0.0"
att_9f35a668d91e4470,acc_000fe201dc714dab,5,12,1,2026-03-07 09:07:14.000,WIN,51,0,"1.0.0"
att_cc7e8843d2524a62,acc_000fe201dc714dab,5,13,1,2026-03-07 09:08:59.000,WIN,44,0,"1.0.0"
att_4a8bf1d66b0e4a05,acc_000fe201dc714dab,5,14,1,2026-03-07 09:49:33.000,WIN,57,0,"1.0.0"
att_110b63f785de428b,acc_000fe201dc714dab,5,15,1,2026-03-07 09:52:27.000,WIN,47,0,"1.0.0"
att_97989dec06e04683,acc_000fe201dc714dab,5,16,1,2026-03-07 09:55:19.000,WIN,68,1,"1.0.0"
att_c0d50331da564dfc,acc_000fe201dc714dab,5,17,1,2026-03-07 09:57:25.000,WIN,32,0,"1.0.0"
att_e5c2794fe5a74c91,acc_000fe201dc714dab,5,18,1,2026-03-07 09:58:25.000,WIN,53,0,"1.0.0"
att_4b44c53559aa4533,acc_000fe201dc714dab,5,19,1,2026-03-07 10:00:12.000,WIN,54,0,"1.0.0"
att_196a33db071544cf,acc_000fe201dc714dab,5,20,1,2026-03-07 10:01:54.000,WIN,50,0,"1.0.0"
att_e635f72bc7224381,acc_000fe201dc714dab,6,1,1,2026-03-07 10:03:22.000,WIN,59,0,"1.0.0"
att_37888bbbb27d4074,acc_000fe201dc714dab,6,2,1,2026-03-07 13:55:04.000,FAIL,89,0,"1.0.0"
att_c8eb50ccf6b54401,acc_000fe201dc714dab,6,2,2,2026-03-07 13:58:14.000,WIN,63,0,"1.0.0"
att_7a00bed398454cd6,acc_000fe201dc714dab,6,3,1,2026-03-07 14:01:16.000,WIN,60,0,"1.0.0"
att_da3d3c3306a44a6b,acc_000fe201dc714dab,6,4,1,2026-03-07 14:04:18.000,WIN,42,0,"1.0.0"
att_c4ee8c43aaf5455c,acc_000fe201dc714dab,6,5,1,2026-03-07 14:06:21.000,FAIL,89,0,"1.0.0"
att_9f5f9b60295a4dfa,acc_000fe201dc714dab,6,5,2,2026-03-07 16:58:02.000,WIN,48,0,"1.0.0"
att_ef5c883e19a44a7b,acc_000fe201dc714dab,6,6,1,2026-03-07 17:00:37.000,WIN,38,0,"1.0.0"
att_3751c47fa4dc45d8,acc_000fe201dc714dab,6,7,1,2026-03-07 17:03:08.000,FAIL,89,0,"1.0.0"
att_787672ba1fb74c8a,acc_000fe201dc714dab,6,7,2,2026-03-07 17:06:44.000,WIN,59,0,"1.0.0"
att_7105a4ae8f8449f2,acc_000fe201dc714dab,6,8,1,2026-03-07 17:08:28.000,WIN,44,0,"1.0.0"
att_ed59e9028af34fa2,acc_000fe201dc714dab,6,9,1,2026-03-07 17:11:10.000,WIN,65,0,"1.0.0"
att_0664081c3ae94e72,acc_000fe201dc714dab,6,10,1,2026-03-07 17:13:40.000,FAIL,109,0,"1.0.0"
att_1f09afcbb31c458f,acc_000fe201dc714dab,6,10,2,2026-03-09 19:03:00.000,FAIL,101,0,"1.0.0"
att_fdc17cbef991473a,acc_000fe201dc714dab,6,10,3,2026-03-09 19:05:08.000,FAIL,103,0,"1.0.0"
att_48dfd99781c548df,acc_000fe201dc714dab,6,10,4,2026-03-09 19:09:03.000,FAIL,110,1,"1.0.0"
att_7b3b175db0b34790,acc_000fe201dc714dab,6,10,5,2026-03-09 19:12:58.000,FAIL,110,0,"1.0.0"
att_e0482eddd76f4714,acc_000fe201dc714dab,6,10,6,2026-03-09 19:16:30.000,QUIT,29,0,"1.0.0"
att_8fd0ad8c839847c8,acc_000fe201dc714dab,6,10,7,2026-03-09 19:17:33.000,WIN,82,0,"1.0.0"
att_d28ab329a07d45aa,acc_000fe201dc714dab,6,11,1,2026-03-09 20:19:46.000,WIN,46,0,"1.0.0"
att_a412959f1523426b,acc_000fe201dc714dab,6,12,1,2026-03-09 20:21:24.000,WIN,48,0,"1.0.0"
att_4c9a7546142045fb,acc_000fe201dc714dab,6,13,1,2026-03-09 20:23:45.000,WIN,50,0,"1.0.0"
att_95f38f117fa24060,acc_000fe201dc714dab,6,14,1,2026-03-09 20:26:03.000,WIN,50,0,"1.0.0"
att_cca25a72fde64e3d,acc_000fe201dc714dab,6,15,1,2026-03-09 20:27:14.000,WIN,54,0,"1.0.0"
att_cd49b5c215314301,acc_000fe201dc714dab,6,16,1,2026-03-09 20:29:12.000,WIN,53,0,"1.0.0"
att_26447a536fab4527,acc_000fe201dc714dab,6,17,1,2026-03-09 23:15:54.000,WIN,50,0,"1.0.0"
att_4f3abded8dc54c93,acc_000fe201dc714dab,6,18,1,2026-03-09 23:17:35.000,FAIL,87,0,"1.0.0"
att_e83eece21ede4799,acc_000fe201dc714dab,6,18,2,2026-03-09 23:19:47.000,WIN,59,0,"1.0.0"
att_9a9ba9627de84914,acc_000fe201dc714dab,6,19,1,2026-03-09 23:23:05.000,WIN,49,0,"1.0.0"
att_c03e0c7844de43e5,acc_000fe201dc714dab,6,20,1,2026-03-09 23:24:37.000,FAIL,100,0,"1.0.0"
att_04082e6f83824d1f,acc_000fe201dc714dab,6,20,2,2026-03-10 02:13:29.000,WIN,53,0,"1.0.0"
att_c4f96f7a5e93443a,acc_000fe201dc714dab,7,1,1,2026-03-10 02:16:03.000,WIN,66,0,"1.0.0"
att_4b5d27291f33461d,acc_000fe201dc714dab,7,2,1,2026-03-10 02:18:27.000,WIN,61,0,"1.0.0"
att_3cb71de460c84955,acc_000fe201dc714dab,7,3,1,2026-03-10 02:19:52.000,FAIL,91,0,"1.0.0"
att_c7787716fbe1422d,acc_000fe201dc714dab,7,3,2,2026-03-10 03:52:59.000,WIN,47,1,"1.0.0"
att_f1a41282a3b64122,acc_000fe201dc714dab,7,4,1,2026-03-10 03:54:16.000,FAIL,93,1,"1.0.0"
att_c31f781e0ce54613,acc_000fe201dc714dab,7,4,2,2026-03-10 03:57:42.000,WIN,53,0,"1.0.0"
att_50d49f5e83894985,acc_000fe201dc714dab,7,5,1,2026-03-10 03:59:48.000,FAIL,81,0,"1.0.0"
att_65217bf86b9a4102,acc_000fe201dc714dab,7,5,2,2026-03-10 04:01:36.000,FAIL,81,0,"1.0.0"
att_a32d170537884d7c,acc_000fe201dc714dab,7,5,3,2026-03-10 04:03:47.000,WIN,57,0,"1.0.0"
att_fbd82b82fd2a46fd,acc_000fe201dc714dab,7,6,1,2026-03-10 04:05:21.000,WIN,47,0,"1.0.0"
att_aa118098d2984160,acc_000fe201dc714dab,7,7,1,2026-03-10 04:06:33.000,WIN,56,0,"1.0.0"
att_483bf0cce9f84908,acc_000fe201dc714dab,7,8,1,2026-03-12 08:27:22.000,FAIL,87,0,"1.0.0"
att_e996d54dfed74e33,acc_000fe201dc714dab,7,8,2,2026-03-12 08:30:59.000,WIN,49,0,"1.0.0"
att_69e0cc9b1cf64d2e,acc_000fe201dc714dab,7,9,1,2026-03-12 08:33:05.000,WIN,50,0,"1.0.0"
att_4bea1cae23884d06,acc_000fe201dc714dab,7,10,1,2026-03-12 08:35:44.000,FAIL,97,0,"1.0.0"
att_474d67d8c5aa4dd8,acc_000fe201dc714dab,7,10,2,2026-03-12 08:39:28.000,WIN,75,0,"1.0.0"
att_c169e8c958404d80,acc_000fe201dc714dab,7,11,1,2026-03-12 08:42:49.000,FAIL,99,1,"1.0.0"
att_23b767cdf4614b23,acc_000fe201dc714dab,7,11,2,2026-03-12 08:46:16.000,WIN,52,0,"1.0.0"
att_1314241a49d74238,acc_000fe201dc714dab,7,12,1,2026-03-12 11:42:50.000,FAIL,93,0,"1.0.0"
att_0975ee7d75904143,acc_000fe201dc714dab,7,12,2,2026-03-12 11:46:02.000,WIN,49,0,"1.0.0"
att_d94a1101720842bf,acc_000fe201dc714dab,7,13,1,2026-03-12 11:47:22.000,FAIL,84,0,"1.0.0"
att_10bb976e1dd94bbc,acc_000fe201dc714dab,7,13,2,2026-03-12 11:50:09.000,WIN,44,0,"1.0.0"
att_3adb8cb4fc6f4ee0,acc_000fe201dc714dab,7,14,1,2026-03-12 11:52:47.000,FAIL,101,0,"1.0.0"
att_4752340dd35a459b,acc_000fe201dc714dab,7,14,2,2026-03-12 11:55:39.000,FAIL,83,0,"1.0.0"
att_f14b3413f6ba4903,acc_000fe201dc714dab,7,14,3,2026-03-12 15:35:35.000,FAIL,87,0,"1.0.0"
att_71cde4aea4f745f5,acc_000fe201dc714dab,7,14,4,2026-03-12 15:38:32.000,QUIT,14,0,"1.0.0"
att_a6812e78671e4287,acc_000fe201dc714dab,7,14,5,2026-03-12 15:39:33.000,QUIT,32,0,"1.0.0"
att_a75b9e49ddfc4c55,acc_000fe201dc714dab,7,14,6,2026-03-12 15:41:34.000,WIN,52,0,"1.0.0"
att_515d1c3779c146b9,acc_000fe201dc714dab,7,15,1,2026-03-12 19:35:08.000,WIN,42,0,"1.0.0"
att_dbb1dd3c74cd4e37,acc_000fe201dc714dab,7,16,1,2026-03-12 19:38:04.000,FAIL,93,0,"1.0.0"
att_3a9455f35e674c3a,acc_000fe201dc714dab,7,16,2,2026-03-12 19:40:37.000,FAIL,81,0,"1.0.0"
att_ea8b731f3ce14e12,acc_000fe201dc714dab,7,16,3,2026-03-12 19:43:22.000,WIN,41,0,"1.0.0"
att_a1900db2ec6a4c17,acc_000fe201dc714dab,7,17,1,2026-03-12 19:46:00.000,FAIL,110,0,"1.0.0"
att_68ecee11bd304443,acc_000fe201dc714dab,7,17,2,2026-03-12 19:49:29.000,FAIL,91,0,"1.0.0"
att_f1f6a4b408424cbe,acc_000fe201dc714dab,7,17,3,2026-03-12 19:53:03.000,FAIL,100,0,"1.0.0"
att_2c9a2bee07ba464c,acc_000fe201dc714dab,7,17,4,2026-03-12 21:37:34.000,QUIT,35,0,"1.0.0"
att_b502c9344bc04622,acc_000fe201dc714dab,7,17,5,2026-03-12 21:38:45.000,FAIL,98,0,"1.0.0"
att_2f5fae3845fa4339,acc_000fe201dc714dab,7,17,6,2026-03-12 21:40:54.000,QUIT,20,0,"1.0.0"
att_7b2511014f594ab0,acc_000fe201dc714dab,7,17,7,2026-03-12 21:42:15.000,WIN,52,0,"1.0.0"
att_6e4f83c147e44eda,acc_000fe201dc714dab,7,18,1,2026-03-12 21:45:08.000,FAIL,94,0,"1.0.0"
att_b10949f5db4c4f53,acc_000fe201dc714dab,7,18,2,2026-03-12 21:47:25.000,FAIL,95,0,"1.0.0"
att_16dfb33074b1488d,acc_000fe201dc714dab,7,18,3,2026-03-12 21:51:07.000,FAIL,96,0,"1.0.0"
att_9ef63f4ed5d0416c,acc_000fe201dc714dab,7,18,4,2026-03-12 21:53:27.000,QUIT,16,0,"1.0.0"
att_7d9d98e853a64e2a,acc_000fe201dc714dab,7,18,5,2026-03-12 21:54:03.000,WIN,43,0,"1.0.0"
att_634cb64cfd2e4360,acc_000fe201dc714dab,7,19,1,2026-03-12 21:55:55.000,FAIL,92,0,"1.0.0"
att_f72e78a591724720,acc_000fe201dc714dab,7,19,2,2026-03-12 21:58:58.000,FAIL,90,0,"1.0.0"
att_4eef68ffe782499c,acc_000fe201dc714dab,7,19,3,2026-03-12 22:01:43.000,WIN,49,0,"1.0.0"
att_9ce5c816b3514440,acc_000fe201dc714dab,7,20,1,2026-03-12 22:04:47.000,WIN,72,0,"1.0.0"
att_06d62a3cd90f47c4,acc_0011b205127c454b,1,1,1,2026-03-11 08:58:26.000,WIN,53,0,"1.0.0"
att_7522852b12174b24,acc_0011b205127c454b,1,2,1,2026-03-11 09:01:32.000,WIN,44,0,"1.0.0"
att_13d3ed4dbed24fbd,acc_0011b205127c454b,1,3,1,2026-03-11 09:02:45.000,WIN,43,0,"1.0.0"
att_e27d47a891de4037,acc_0011b205127c454b,1,4,1,2026-03-11 09:04:28.000,WIN,49,0,"1.0.0"
att_efd8a45e99ae4f24,acc_0011b205127c454b,1,5,1,2026-03-11 09:08:36.000,WIN,36,0,"1.0.0"
att_6fb53c99675249d5,acc_0011b205127c454b,1,6,1,2026-03-11 09:11:10.000,WIN,60,0,"1.0.0"
att_f7eac34b527e43b5,acc_0011b205127c454b,1,7,1,2026-03-11 09:13:02.000,WIN,53,0,"1.0.0"
att_6f8a0cfb753b461e,acc_0011b205127c454b,1,8,1,2026-03-11 09:18:21.000,WIN,59,0,"1.0.0"
att_8daebd79e591411f,acc_0011b205127c454b,1,9,1,2026-03-11 09:19:47.000,WIN,55,0,"1.0.0"
att_09171e21547d46f8,acc_0011b205127c454b,1,10,1,2026-03-11 09:22:50.000,WIN,57,0,"1.0.0"
att_77d5b4b550b84810,acc_0011b205127c454b,1,11,1,2026-03-11 09:25:05.000,WIN,48,0,"1.0.0"
att_efc3ac84d20c432a,acc_0011b205127c454b,1,12,1,2026-03-11 09:26:21.000,WIN,43,0,"1.0.0"
att_9135436d98f84d9e,acc_0011b205127c454b,1,13,1,2026-03-11 09:28:42.000,WIN,37,0,"1.0.0"
att_899aa03fb91a448b,acc_0011b205127c454b,1,14,1,2026-03-11 12:01:57.000,WIN,38,0,"1.0.0"
att_2ecbf4a75ff741d0,acc_0011b205127c454b,1,15,1,2026-03-11 12:04:36.000,WIN,42,0,"1.0.0"
att_54a1f595ebcf408d,acc_0011b205127c454b,1,16,1,2026-03-11 12:06:35.000,WIN,49,0,"1.0.0"
att_525dd8b8bd334fa2,acc_0011b205127c454b,1,17,1,2026-03-11 12:09:17.000,WIN,50,0,"1.0.0"
att_1e3edf8e16134d0a,acc_0011b205127c454b,1,18,1,2026-03-11 12:12:04.000,WIN,44,0,"1.0.0"
att_ded1971c3b1c4287,acc_0011b205127c454b,1,19,1,2026-03-11 12:13:59.000,WIN,42,0,"1.0.0"
att_a57f6bca6f104871,acc_0011b205127c454b,1,20,1,2026-03-11 12:16:31.000,WIN,34,0,"1.0.0"
att_52bb18a981654d96,acc_0011b205127c454b,2,1,1,2026-03-11 12:18:50.000,WIN,39,0,"1.0.0"
att_3600d2fa16f94cb3,acc_0011b205127c454b,2,2,1,2026-03-11 12:21:36.000,WIN,50,0,"1.0.0"
att_fbc50f6430984836,acc_0011b205127c454b,2,3,1,2026-03-11 18:19:17.000,WIN,49,0,"1.0.0"
att_3342d3728b734e3c,acc_0011b205127c454b,2,4,1,2026-03-11 18:21:32.000,WIN,54,0,"1.0.0"
att_72ce3e1db6934bc4,acc_0011b205127c454b,2,5,1,2026-03-11 18:23:27.000,WIN,55,0,"1.0.0"
att_14ff4eb9d828449a,acc_0011b205127c454b,2,6,1,2026-03-11 18:24:53.000,WIN,36,0,"1.0.0"
att_2a7e558b45f64d1b,acc_0011b205127c454b,2,7,1,2026-03-11 18:25:59.000,WIN,38,0,"1.0.0"
att_7c664609e4ef4b62,acc_0011b205127c454b,2,8,1,2026-03-11 18:28:22.000,WIN,59,0,"1.0.0"
att_768d9e5bb2b14596,acc_0011b205127c454b,2,9,1,2026-03-11 18:31:16.000,WIN,45,0,"1.0.0"
att_c881c31ef2ab4041,acc_0011b205127c454b,2,10,1,2026-03-11 18:32:31.000,WIN,40,0,"1.0.0"
att_6e65da707b1f4434,acc_0011b205127c454b,2,11,1,2026-03-11 18:35:13.000,WIN,46,0,"1.0.0"
att_8e66df3647e04be0,acc_0011b205127c454b,2,12,1,2026-03-11 18:36:33.000,WIN,48,0,"1.0.0"
att_614019f10e2d4cef,acc_0011b205127c454b,2,13,1,2026-03-13 21:32:05.000,WIN,55,0,"1.0.0"
att_b3a9d9b068944143,acc_0011b205127c454b,2,14,1,2026-03-13 21:34:51.000,WIN,52,0,"1.0.0"
att_63abfd4b46ca48b2,acc_0011b205127c454b,2,15,1,2026-03-13 21:36:26.000,WIN,50,0,"1.0.0"
att_e698f2a1e05f4529,acc_0011b205127c454b,2,16,1,2026-03-13 21:39:02.000,WIN,62,0,"1.0.0"
att_4da5f672fb23415e,acc_0011b205127c454b,2,17,1,2026-03-13 21:41:32.000,WIN,50,0,"1.0.0"
att_760a9640d0c64576,acc_0011b205127c454b,2,18,1,2026-03-13 21:42:46.000,WIN,57,0,"1.0.0"
att_6c97a4ee6b024bf3,acc_0011b205127c454b,2,19,1,2026-03-13 21:44:42.000,WIN,44,0,"1.0.0"
att_739dcf65cea54e04,acc_0011b205127c454b,2,20,1,2026-03-14 05:25:48.000,WIN,52,1,"1.0.0"
att_ad48f2e850124215,acc_0011b205127c454b,3,1,1,2026-03-14 05:28:13.000,WIN,38,0,"1.0.0"
att_e5e15a987f7b41fb,acc_0011b205127c454b,3,2,1,2026-03-14 05:30:01.000,WIN,52,0,"1.0.0"
att_8a2a563126eb4d14,acc_0011b205127c454b,3,3,1,2026-03-14 05:31:18.000,WIN,60,0,"1.0.0"
att_df22c23f003c471a,acc_0011b205127c454b,3,4,1,2026-03-14 05:34:21.000,WIN,49,0,"1.0.0"
att_32762431da0441f4,acc_0011b205127c454b,3,5,1,2026-03-14 05:36:56.000,WIN,30,0,"1.0.0"
att_5e34d3a79852431a,acc_0011b205127c454b,3,6,1,2026-03-14 05:37:55.000,WIN,55,0,"1.0.0"
att_d7a4210d4483469a,acc_0011b205127c454b,3,7,1,2026-03-14 05:39:11.000,WIN,56,0,"1.0.0"
att_7543bfabbb524158,acc_0011b205127c454b,3,8,1,2026-03-14 05:42:19.000,WIN,72,0,"1.0.0"
att_6faeaa0d3e7f4aa6,acc_0011b205127c454b,3,9,1,2026-03-14 09:36:56.000,WIN,57,0,"1.0.0"
att_e8b38308dae24108,acc_0011b205127c454b,3,10,1,2026-03-14 09:39:33.000,WIN,49,0,"1.0.0"
att_56c9b0eb7e6a4ed2,acc_0011b205127c454b,3,11,1,2026-03-14 09:41:21.000,WIN,60,0,"1.0.0"
att_1cea4ff029704645,acc_0011b205127c454b,3,12,1,2026-03-14 09:42:47.000,WIN,51,0,"1.0.0"
att_644632d149324490,acc_0011b205127c454b,3,13,1,2026-03-14 09:45:15.000,WIN,46,0,"1.0.0"
att_6107df2a97214809,acc_0011b205127c454b,3,14,1,2026-03-14 09:47:11.000,WIN,62,0,"1.0.0"
att_7d39d465583044ff,acc_0011b205127c454b,3,15,1,2026-03-14 09:48:36.000,WIN,44,0,"1.0.0"
att_079e236066e4415c,acc_0011b205127c454b,3,16,1,2026-03-14 09:50:05.000,WIN,32,0,"1.0.0"
att_93bdf86798394d1a,acc_0011b205127c454b,3,17,1,2026-03-14 13:04:05.000,WIN,40,0,"1.0.0"
att_5710e6b711a04e1c,acc_0011b205127c454b,3,18,1,2026-03-14 13:05:22.000,WIN,50,0,"1.0.0"
att_840ac44363344cbb,acc_0011b205127c454b,3,19,1,2026-03-14 13:08:12.000,WIN,35,1,"1.0.0"
att_0d2bb62c91704189,acc_0011b205127c454b,3,20,1,2026-03-14 13:10:23.000,WIN,63,0,"1.0.0"
att_ebfa9a343e174d8f,acc_0011b205127c454b,4,1,1,2026-03-14 13:12:48.000,WIN,48,0,"1.0.0"
att_3e2c692339a74186,acc_0011b205127c454b,4,2,1,2026-03-14 13:15:43.000,WIN,51,0,"1.0.0"
att_a143dbf5b3cd46f7,acc_0014ebb382e14090,1,1,1,2026-03-03 21:28:57.000,WIN,52,0,"1.0.0"
att_e1d6c8b48e244ddd,acc_0014ebb382e14090,1,2,1,2026-03-03 21:31:39.000,WIN,50,0,"1.0.0"
att_133dc7a0a6fb48ae,acc_0014ebb382e14090,1,3,1,2026-03-03 21:33:34.000,WIN,49,0,"1.0.0"
att_0471f63ce4274cde,acc_0014ebb382e14090,1,4,1,2026-03-03 21:35:44.000,WIN,39,0,"1.0.0"
att_57a063ed4eac436a,acc_0014ebb382e14090,1,5,1,2026-03-03 21:38:20.000,WIN,57,0,"1.0.0"
att_80d3d8bf9ac44f61,acc_0014ebb382e14090,1,6,1,2026-03-03 21:40:11.000,WIN,41,0,"1.0.0"
att_dafef9f1ab7641ca,acc_0014ebb382e14090,1,7,1,2026-03-03 21:42:14.000,WIN,51,0,"1.0.0"
att_9dd81153deea416d,acc_0014ebb382e14090,1,8,1,2026-03-03 21:44:43.000,WIN,62,0,"1.0.0"
att_74a78a2579c24cb8,acc_0014ebb382e14090,1,9,1,2026-03-03 21:47:34.000,WIN,62,1,"1.0.0"
