"session_id","account_id","user_id","session_start_ts","session_end_ts","session_duration_sec","end_reason","crash_count","app_version"
ses_884001f7bfd54945,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-03 21:49:40.000,2026-03-03 22:20:52.000,1872,FORCE_CLOSE,0,"1.0.0"
ses_460694f4693a497f,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-03 23:54:52.000,2026-03-03 23:59:59.000,307,DAY_CHANGE,0,"1.0.0"
ses_a766854e0f7142fb,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-04 00:00:00.000,2026-03-04 00:18:56.000,1136,FORCE_CLOSE,0,"1.0.0"
ses_786cf76c062d4f49,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-04 04:10:56.000,2026-03-04 04:41:31.000,1835,TIMEOUT,0,"1.0.0"
ses_c3361adacf304b21,acc_00c6a9d810e94a25,usr_cfd7df67fdb04e2f,2026-03-04 14:43:34.000,2026-03-04 15:20:27.000,2213,TIMEOUT,0,"1.0.0"
ses_4cf296bc5aee4190,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-04 18:27:27.000,2026-03-04 19:04:34.000,2227,FORCE_CLOSE,0,"1.0.0"
ses_8551d0ccc8eb4092,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-04 23:19:34.000,2026-03-04 23:47:39.000,1685,FORCE_CLOSE,0,"1.0.0"
ses_017883c4a3224d6d,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-05 02:09:39.000,2026-03-05 02:34:25.000,1486,FORCE_CLOSE,0,"1.0.0"
ses_6f350db716b74464,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-05 04:53:25.000,2026-03-05 05:28:39.000,2114,FORCE_CLOSE,0,"1.0.0"
ses_bbb860f1cdbe4c81,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-05 06:46:39.000,2026-03-05 07:13:19.000,1600,FORCE_CLOSE,0,"1.0.0"
ses_bb620ec5f20b463b,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-06 11:03:47.000,2026-03-06 11:20:57.000,1030,FORCE_CLOSE,0,"1.0.0"
ses_3c03c7001f3f4fef,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-06 11:47:57.000,2026-03-06 12:08:38.000,1241,FORCE_CLOSE,0,"1.0.0"
ses_4814a446e3e940ff,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-08 09:43:39.000,2026-03-08 10:05:44.000,1325,FORCE_CLOSE,0,"1.0.0"
ses_d05b344121054809,acc_00c6a9d810e94a25,usr_49fc10aaf5784761,2026-03-08 12:29:44.000,2026-03-08 12:58:58.000,1754,FORCE_CLOSE,0,"1.0.0"
ses_c4911194a247434d,acc_00c6b11cc4884beb,usr_61cbd847c0194627,2026-03-14 19:13:42.000,2026-03-14 19:40:28.000,1606,TIMEOUT,0,"1.0.0"
ses_22ae856a62534869,acc_00c6b11cc4884beb,usr_61cbd847c0194627,2026-03-14 23:19:28.000,2026-03-14 23:42:59.000,1411,FORCE_CLOSE,0,"1.0.0"
ses_673c351479b54a95,acc_00c6b11cc4884beb,usr_61cbd847c0194627,2026-03-15 01:52:59.000,2026-03-15 02:23:14.000,1815,FORCE_CLOSE,0,"1.0.0"
ses_ba027359ba6d4f10,acc_00c6b11cc4884beb,usr_451842653dcf4a86,2026-03-15 03:58:14.000,2026-03-15 04:38:06.000,2392,TIMEOUT,0,"1.0.0"
ses_2c8a7db3797c473f,acc_00c6b11cc4884beb,usr_61cbd847c0194627,2026-03-15 08:04:06.000,2026-03-15 08:26:05.000,1319,FORCE_CLOSE,0,"1.0.0"
ses_f95ce842fc3049ba,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-07 11:42:29.000,2026-03-07 12:06:10.000,1421,FORCE_CLOSE,1,"1.0.0"
ses_8921b88847494066,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-07 15:29:10.000,2026-03-07 15:50:05.000,1255,FORCE_CLOSE,0,"1.0.0"
ses_2ebccd4048ae4708,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-07 18:56:05.000,2026-03-07 19:16:45.000,1240,FORCE_CLOSE,0,"1.0.0"
ses_6bc64e50fd8b4e63,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-08 09:58:43.000,2026-03-08 10:18:28.000,1185,FORCE_CLOSE,0,"1.0.0"
ses_6041ef7a5cd040fb,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-08 11:57:28.000,2026-03-08 12:16:52.000,1164,FORCE_CLOSE,0,"1.0.0"
ses_295c57ef93634b20,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-08 14:03:52.000,2026-03-08 14:29:21.000,1529,FORCE_CLOSE,1,"1.0.0"
ses_4c45ca1093ce46f7,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-08 17:41:21.000,2026-03-08 17:57:57.000,996,FORCE_CLOSE,0,"1.0.0"
ses_2d196f27d82042c9,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-09 17:31:57.000,2026-03-09 17:53:23.000,1286,FORCE_CLOSE,0,"1.0.0"
ses_9c51c9088ac04a28,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-09 22:19:23.000,2026-03-09 22:41:46.000,1343,TIMEOUT,0,"1.0.0"
ses_4336739646b44f14,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-10 14:27:36.000,2026-03-10 14:55:29.000,1673,TIMEOUT,0,"1.0.0"
ses_5721be090f2f49ba,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-10 17:14:29.000,2026-03-10 17:23:03.000,514,FORCE_CLOSE,0,"1.0.0"
ses_16249503576e4233,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-10 20:05:03.000,2026-03-10 20:24:35.000,1172,FORCE_CLOSE,0,"1.0.0"
ses_0c1122403f804bae,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-10 20:49:35.000,2026-03-10 21:14:25.000,1490,TIMEOUT,0,"1.0.0"
ses_7c7f0112d2634835,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-11 09:40:26.000,2026-03-11 09:48:19.000,473,FORCE_CLOSE,0,"1.0.0"
ses_216403d0b479413c,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-11 13:15:19.000,2026-03-11 13:33:37.000,1098,FORCE_CLOSE,0,"1.0.0"
ses_873498fa3e7b425d,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-11 15:08:37.000,2026-03-11 15:30:02.000,1285,FORCE_CLOSE,0,"1.0.0"
ses_2f5f6d08ccf64b34,acc_00c78e7de7ff4a89,usr_65880d94d31b4c41,2026-03-13 11:43:29.000,2026-03-13 12:03:32.000,1203,TIMEOUT,0,"1.0.0"
ses_665f6d47de254647,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-13 14:03:32.000,2026-03-13 14:30:28.000,1616,FORCE_CLOSE,0,"1.0.0"
ses_76db3919767f410b,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-13 17:56:28.000,2026-03-13 18:09:48.000,800,TIMEOUT,0,"1.0.0"
ses_fdf13e69392d4c05,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-14 13:23:35.000,2026-03-14 13:28:13.000,278,FORCE_CLOSE,0,"1.0.0"
ses_0986493793be43ec,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-14 15:34:13.000,2026-03-14 15:56:42.000,1349,FORCE_CLOSE,0,"1.0.0"
ses_5153490446374fe7,acc_00c78e7de7ff4a89,usr_d7b13ce9e0e14689,2026-03-14 16:21:42.000,2026-03-14 16:32:14.000,632,FORCE_CLOSE,1,"1.0.0"
ses_7c41234fc83a414a,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-03 19:49:53.000,2026-03-03 20:26:37.000,2204,FORCE_CLOSE,0,"1.0.0"
ses_3bdcd9f4d5cc4d83,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-03 23:47:37.000,2026-03-03 23:59:59.000,742,DAY_CHANGE,0,"1.0.0"
ses_627b9214d8eb4f2d,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-04 00:00:00.000,2026-03-04 00:14:19.000,859,FORCE_CLOSE,0,"1.0.0"
ses_7f42455d8f8c4227,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-04 03:02:19.000,2026-03-04 03:37:31.000,2112,FORCE_CLOSE,1,"1.0.0"
ses_61569518b8aa43ed,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-04 06:47:31.000,2026-03-04 07:19:40.000,1929,FORCE_CLOSE,0,"1.0.0"
ses_21ffb678edfd47ba,acc_00c7ef7d5d6a488a,usr_27a72a8791a4463c,2026-03-04 09:43:40.000,2026-03-04 10:25:24.000,2504,FORCE_CLOSE,0,"1.0.0"
ses_db98fdec7ab045af,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-04 14:51:24.000,2026-03-04 15:13:42.000,1338,FORCE_CLOSE,0,"1.0.0"
ses_67543dcc93254fe5,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-07 14:11:27.000,2026-03-07 14:39:23.000,1676,FORCE_CLOSE,0,"1.0.0"
ses_96ab8d900e174143,acc_00c7ef7d5d6a488a,usr_15100ab51ee64b29,2026-03-07 17:17:23.000,2026-03-07 17:51:21.000,2038,FORCE_CLOSE,0,"1.0.0"
ses_766ff0eb475343d2,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-07 23:38:21.000,2026-03-07 23:59:59.000,1298,DAY_CHANGE,0,"1.0.0"
ses_754f51c78022475d,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-08 00:00:00.000,2026-03-08 00:02:10.000,130,FORCE_CLOSE,0,"1.0.0"
ses_571dd9f3d48f4f7f,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-08 09:10:08.000,2026-03-08 09:46:37.000,2189,FORCE_CLOSE,0,"1.0.0"
ses_29b8180005334010,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-08 13:01:37.000,2026-03-08 13:38:22.000,2205,FORCE_CLOSE,0,"1.0.0"
ses_71f0c0269da9466d,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-10 19:14:53.000,2026-03-10 19:34:11.000,1158,FORCE_CLOSE,0,"1.0.0"
ses_e7fc139e6c5a44a3,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-11 01:58:11.000,2026-03-11 02:14:56.000,1005,FORCE_CLOSE,0,"1.0.0"
ses_f614a698b93f40bf,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-11 06:19:56.000,2026-03-11 06:52:50.000,1974,FORCE_CLOSE,0,"1.0.0"
ses_b70f121a42c44ccf,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-11 08:35:50.000,2026-03-11 08:58:05.000,1335,FORCE_CLOSE,0,"1.0.0"
ses_71fae7b34ed14fbb,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-11 10:02:26.000,2026-03-11 10:29:54.000,1648,FORCE_CLOSE,0,"1.0.0"
ses_51a96d03b38443b0,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-11 16:28:54.000,2026-03-11 16:32:10.000,196,FORCE_CLOSE,0,"1.0.0"
ses_adc8a7847e7e465d,acc_00c7ef7d5d6a488a,usr_1e474fb496994019,2026-03-11 21:01:10.000,2026-03-11 21:24:19.000,1389,TIMEOUT,0,"1.0.0"
ses_d5b0c38aed5946fc,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-11 23:58:19.000,2026-03-11 23:59:59.000,100,DAY_CHANGE,0,"1.0.0"
ses_7570d70edff344a2,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-12 00:00:00.000,2026-03-12 00:25:22.000,1522,FORCE_CLOSE,0,"1.0.0"
ses_b0b3ef4e18c4493b,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-13 18:11:20.000,2026-03-13 18:40:10.000,1730,FORCE_CLOSE,0,"1.0.0"
ses_cf6e954102824cc0,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-13 20:59:10.000,2026-03-13 21:25:27.000,1577,FORCE_CLOSE,0,"1.0.0"
ses_954f56d661a54557,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-13 23:23:27.000,2026-03-13 23:59:59.000,2192,DAY_CHANGE,0,"1.0.0"
ses_4983f742d40d4f58,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-14 00:00:00.000,2026-03-14 00:01:11.000,71,FORCE_CLOSE,0,"1.0.0"
ses_800e6e20d126418a,acc_00c7ef7d5d6a488a,usr_eeedc466bd0e4c92,2026-03-14 01:45:11.000,2026-03-14 02:13:49.000,1718,FORCE_CLOSE,1,"1.0.0"
ses_90d2e0bb597d462f,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-14 15:53:11.000,2026-03-14 16:15:47.000,1356,TIMEOUT,0,"1.0.0"
ses_61553ffa30574466,acc_00c7ef7d5d6a488a,usr_4fb7504aacb744b1,2026-03-14 19:08:47.000,2026-03-14 19:24:47.000,960,FORCE_CLOSE,0,"1.0.0"
ses_3c4159eaa4c64d42,acc_00c7ef7d5d6a488a,usr_8ef17a77486d432f,2026-03-14 21:50:47.000,2026-03-14 22:27:01.000,2174,FORCE_CLOSE,0,"1.0.0"
ses_5de8a6e40be7434d,acc_00c7ef7d5d6a488a,usr_6decdb2ca96e42b0,2026-03-15 01:11:01.000,2026-03-15 01:35:52.000,1491,FORCE_CLOSE,0,"1.0.0"
ses_082bf62237fe4220,acc_00c842442f9b4833,usr_7498119dedf046db,2026-03-14 08:37:50.000,2026-03-14 09:04:18.000,1588,FORCE_CLOSE,0,"1.0.0"
ses_503fe08bef8b466e,acc_00c842442f9b4833,usr_47c63fc39d484ae7,2026-03-14 13:24:18.000,2026-03-14 13:49:09.000,1491,FORCE_CLOSE,0,"1.0.0"
ses_ad7c6961d7714f52,acc_00c842442f9b4833,usr_7498119dedf046db,2026-03-14 15:12:09.000,2026-03-14 15:24:58.000,769,TIMEOUT,0,"1.0.0"
ses_f2ab9e1a71794ab2,acc_00c842442f9b4833,usr_7498119dedf046db,2026-03-14 16:50:58.000,2026-03-14 17:12:33.000,1295,FORCE_CLOSE,0,"1.0.0"
ses_edeeb2aa36fa473e,acc_00c983af0a35427d,usr_1e37495f7bc54bc3,2026-03-10 16:29:39.000,2026-03-10 16:58:21.000,1722,TIMEOUT,0,"1.0.0"
ses_011c6f4cc8b148d1,acc_00c983af0a35427d,usr_1e37495f7bc54bc3,2026-03-10 21:07:21.000,2026-03-10 21:20:37.000,796,TIMEOUT,0,"1.0.0"
ses_05e5e30c9c1e44fc,acc_00c983af0a35427d,usr_1e37495f7bc54bc3,2026-03-14 17:06:31.000,2026-03-14 17:15:29.000,538,FORCE_CLOSE,0,"1.0.0"
ses_079a4c666c3b4b95,acc_00c983af0a35427d,usr_1e37495f7bc54bc3,2026-03-14 19:21:29.000,2026-03-14 19:45:27.000,1438,TIMEOUT,0,"1.0.0"
ses_700d0087a8fa4cf2,acc_00c983af0a35427d,usr_1e37495f7bc54bc3,2026-03-14 22:03:27.000,2026-03-14 22:29:55.000,1588,FORCE_CLOSE,0,"1.0.0"
ses_0b2ecb59ac9448fd,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-06 15:47:09.000,2026-03-06 16:06:50.000,1181,TIMEOUT,0,"1.0.0"
ses_2b624d8065584b29,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-06 19:28:50.000,2026-03-06 19:58:53.000,1803,FORCE_CLOSE,0,"1.0.0"
ses_8b614841ab1940cc,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-07 00:52:53.000,2026-03-07 01:09:53.000,1020,FORCE_CLOSE,0,"1.0.0"
ses_3575aeb6d9604ecd,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-09 20:33:46.000,2026-03-09 21:01:24.000,1658,FORCE_CLOSE,0,"1.0.0"
ses_cc9d98e71c0043bb,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-10 01:11:24.000,2026-03-10 01:22:07.000,643,TIMEOUT,0,"1.0.0"
ses_1a6d6ce1b08c4762,acc_00ca2d8e4fa24baf,usr_4a1e3d93602441b7,2026-03-10 03:18:07.000,2026-03-10 03:32:47.000,880,FORCE_CLOSE,1,"1.0.0"
ses_5c69617e88b54be0,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-10 08:46:08.000,2026-03-10 09:03:54.000,1066,FORCE_CLOSE,0,"1.0.0"
ses_26a6cf3fb1cb48f5,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-10 11:23:54.000,2026-03-10 11:50:53.000,1619,TIMEOUT,0,"1.0.0"
ses_3c809f4c10c14a9f,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-10 15:49:53.000,2026-03-10 16:26:02.000,2169,FORCE_CLOSE,0,"1.0.0"
ses_9f2405ef9a12445c,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-11 15:33:35.000,2026-03-11 15:59:00.000,1525,FORCE_CLOSE,0,"1.0.0"
ses_5dfa6c1012244ec3,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-11 19:42:00.000,2026-03-11 20:09:15.000,1635,TIMEOUT,0,"1.0.0"
ses_d7543d2434904509,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-11 21:14:15.000,2026-03-11 21:33:31.000,1156,FORCE_CLOSE,0,"1.0.0"
ses_ba76e4ddaadc4392,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-12 08:47:31.000,2026-03-12 09:09:49.000,1338,FORCE_CLOSE,0,"1.0.0"
ses_5c3770867c334ac7,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-12 13:46:49.000,2026-03-12 14:02:19.000,930,FORCE_CLOSE,0,"1.0.0"
ses_2915184bb81e4cd8,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-12 16:30:19.000,2026-03-12 17:04:10.000,2031,FORCE_CLOSE,0,"1.0.0"
ses_6aecf6383ce54c9f,acc_00ca2d8e4fa24baf,usr_d556b4778f844b99,2026-03-12 19:51:10.000,2026-03-12 20:13:02.000,1312,FORCE_CLOSE,0,"1.0.0"
ses_9c56034b6e3640c1,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-13 12:10:49.000,2026-03-13 12:32:29.000,1300,FORCE_CLOSE,0,"1.0.0"
ses_ba86d6ff7c584c44,acc_00ca2d8e4fa24baf,usr_1046ae79238c49e7,2026-03-13 16:18:29.000,2026-03-13 16:38:12.000,1183,FORCE_CLOSE,0,"1.0.0"
ses_79a5a34c84394f39,acc_00caab2fd0b34672,usr_ffb352b2a89f45c9,2026-03-01 11:28:05.000,2026-03-01 11:59:31.000,1886,FORCE_CLOSE,0,"1.0.0"
ses_40c0db3a7024469b,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-01 15:16:31.000,2026-03-01 15:41:20.000,1489,FORCE_CLOSE,0,"1.0.0"
ses_4a90a5aa01704bcd,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-01 18:50:20.000,2026-03-01 19:20:18.000,1798,TIMEOUT,0,"1.0.0"
ses_812e1fdcd9164302,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-01 22:12:18.000,2026-03-01 22:37:10.000,1492,FORCE_CLOSE,0,"1.0.0"
ses_16c5c1ed957e4a74,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-02 03:15:10.000,2026-03-02 03:40:56.000,1546,TIMEOUT,1,"1.0.0"
ses_171110ddec5c4e3e,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-02 21:58:02.000,2026-03-02 22:16:21.000,1099,FORCE_CLOSE,0,"1.0.0"
ses_d7435e8a0ebf4ab1,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-03 00:22:21.000,2026-03-03 00:40:11.000,1070,FORCE_CLOSE,0,"1.0.0"
ses_3cec88e7e3bf4c80,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-03 07:04:11.000,2026-03-03 07:36:06.000,1915,TIMEOUT,1,"1.0.0"
ses_61191a37de014cfa,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-03 09:42:29.000,2026-03-03 10:07:47.000,1518,FORCE_CLOSE,0,"1.0.0"
ses_3da32530d00743ea,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-03 10:59:47.000,2026-03-03 11:33:03.000,1996,FORCE_CLOSE,0,"1.0.0"
ses_64a3bc90c796469f,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-03 13:50:03.000,2026-03-03 14:22:02.000,1919,TIMEOUT,0,"1.0.0"
ses_6d50d845cbcc4cd2,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-03 17:50:02.000,2026-03-03 18:15:38.000,1536,TIMEOUT,0,"1.0.0"
ses_3234807c9fb04128,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-03 19:54:38.000,2026-03-03 20:35:05.000,2427,TIMEOUT,0,"1.0.0"
ses_d029102a4e514bf8,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-03 22:05:05.000,2026-03-03 22:16:24.000,679,FORCE_CLOSE,0,"1.0.0"
ses_efdbc77f6f1b4bf5,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-04 21:55:23.000,2026-03-04 22:12:20.000,1017,TIMEOUT,0,"1.0.0"
ses_74b09a3d13d842cc,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-05 00:05:20.000,2026-03-05 00:28:54.000,1414,TIMEOUT,1,"1.0.0"
ses_16c2b870ad0745ee,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-05 02:01:54.000,2026-03-05 02:24:20.000,1346,TIMEOUT,0,"1.0.0"
ses_0f5baf540f4546bc,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-05 03:37:20.000,2026-03-05 04:05:54.000,1714,FORCE_CLOSE,0,"1.0.0"
ses_38b809a68ebe470a,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-05 06:18:54.000,2026-03-05 06:47:06.000,1692,TIMEOUT,0,"1.0.0"
ses_d91190f98188486d,acc_00caab2fd0b34672,usr_5109e853a06942da,2026-03-05 15:14:09.000,2026-03-05 15:42:17.000,1688,FORCE_CLOSE,0,"1.0.0"
ses_39a497cb7fbc49b3,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-05 19:47:17.000,2026-03-05 20:08:41.000,1284,FORCE_CLOSE,0,"1.0.0"
ses_465cea2e1abf4c44,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-05 21:43:41.000,2026-03-05 22:07:54.000,1453,FORCE_CLOSE,0,"1.0.0"
ses_4731a6b54e8847fd,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-06 00:03:54.000,2026-03-06 00:30:41.000,1607,TIMEOUT,0,"1.0.0"
ses_f612c66280ee46cc,acc_00caab2fd0b34672,usr_79b8d4c504c44e46,2026-03-06 03:53:41.000,2026-03-06 04:23:26.000,1785,FORCE_CLOSE,0,"1.0.0"
ses_238a3e89714245ce,acc_00cb35e9f54d418f,usr_b8302be25c954adb,2026-03-01 14:25:58.000,2026-03-01 15:03:47.000,2269,FORCE_CLOSE,0,"1.0.0"
ses_ddbab431696740a8,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-01 18:48:47.000,2026-03-01 19:19:16.000,1829,FORCE_CLOSE,0,"1.0.0"
ses_9f7c79e0119c4408,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-01 20:32:16.000,2026-03-01 20:54:17.000,1321,TIMEOUT,0,"1.0.0"
ses_7da21bbff02b489a,acc_00cb35e9f54d418f,usr_ad0a9bbb429e4005,2026-03-01 23:27:17.000,2026-03-01 23:59:59.000,1962,DAY_CHANGE,0,"1.0.0"
ses_232c605805bf40db,acc_00cb35e9f54d418f,usr_ad0a9bbb429e4005,2026-03-02 00:00:00.000,2026-03-02 00:11:00.000,660,FORCE_CLOSE,0,"1.0.0"
ses_e0556490e706466a,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-02 01:50:00.000,2026-03-02 02:27:06.000,2226,TIMEOUT,0,"1.0.0"
ses_999b4b2606374377,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-02 04:46:06.000,2026-03-02 05:27:11.000,2465,FORCE_CLOSE,0,"1.0.0"
ses_112e2bc7cec54e17,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-02 09:05:11.000,2026-03-02 09:24:45.000,1174,TIMEOUT,0,"1.0.0"
ses_35c8eedf71b9439d,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-02 12:27:42.000,2026-03-02 12:40:50.000,788,FORCE_CLOSE,0,"1.0.0"
ses_6d8b46ac055a4e45,acc_00cb35e9f54d418f,usr_d46f739bb69343dc,2026-03-02 15:16:50.000,2026-03-02 15:43:53.000,1623,FORCE_CLOSE,0,"1.0.0"
ses_b157babc076f47e2,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-02 17:17:53.000,2026-03-02 17:53:04.000,2111,FORCE_CLOSE,0,"1.0.0"
ses_c3eb9bebf80e4e7d,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-02 18:49:04.000,2026-03-02 19:20:33.000,1889,FORCE_CLOSE,0,"1.0.0"
ses_4a28f7124ec04ad8,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-02 22:39:33.000,2026-03-02 23:18:46.000,2353,FORCE_CLOSE,0,"1.0.0"
ses_217dfa495cde491b,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-03 20:48:16.000,2026-03-03 21:03:44.000,928,FORCE_CLOSE,0,"1.0.0"
ses_e2890ebfb189419d,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-03 22:46:44.000,2026-03-03 23:11:43.000,1499,FORCE_CLOSE,0,"1.0.0"
ses_6ea4eb976eda40b8,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-04 02:44:43.000,2026-03-04 02:59:43.000,900,FORCE_CLOSE,0,"1.0.0"
ses_ae5cb59a0a134286,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-04 06:01:43.000,2026-03-04 06:15:52.000,849,FORCE_CLOSE,0,"1.0.0"
ses_38918977c5d44423,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-04 20:34:33.000,2026-03-04 21:08:40.000,2047,FORCE_CLOSE,0,"1.0.0"
ses_b724f46bd21e4cce,acc_00cb35e9f54d418f,usr_02b7432b67204a11,2026-03-04 22:46:40.000,2026-03-04 23:05:49.000,1149,FORCE_CLOSE,0,"1.0.0"
