"impression_id","account_id","impression_ts","ad_type","ad_placement","is_completed","estimated_revenue_usd"
ad_9458d1516a0a4d20,acc_00bad6e8245048cb,2026-03-07 15:32:52.000,SPEED_BUFF,idle_boost_popup,true,0.017061
ad_683cb38cad7746fd,acc_00bad6e8245048cb,2026-03-07 15:39:17.000,REVIVE,battle_fail_revive_popup,true,0.026703
ad_91281af6ccf04756,acc_00bb05975fff422a,2026-03-07 15:59:05.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010362
ad_d56eda81537e4989,acc_00bb05975fff422a,2026-03-07 16:01:51.000,LUCKY_SPIN,daily_spin_popup,true,0.01035
ad_98533b60bb414d8e,acc_00bb05975fff422a,2026-03-07 16:07:08.000,FREE_CHEST,daily_free_chest_popup,true,0.009398
ad_977f8f27935c485e,acc_00bb05975fff422a,2026-03-07 16:08:23.000,SPEED_BUFF,idle_boost_popup,true,0.009941
ad_0662e65524cf43fe,acc_00bb05975fff422a,2026-03-08 10:14:45.000,SPEED_BUFF,idle_boost_popup,true,0.009818
ad_afbe5cf182694b1b,acc_00bb05975fff422a,2026-03-08 10:16:49.000,FREE_CHEST,daily_free_chest_popup,true,0.010699
ad_f02dd58adda74fb1,acc_00bb05975fff422a,2026-03-08 10:25:06.000,LUCKY_SPIN,daily_spin_popup,true,0.012626
ad_ae74f292ecda4649,acc_00bb05975fff422a,2026-03-08 10:27:18.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.013712
ad_aed77e5b8a2e4496,acc_00bb05975fff422a,2026-03-09 19:44:56.000,SPEED_BUFF,idle_boost_popup,true,0.008117
ad_601201209c66448c,acc_00bb05975fff422a,2026-03-09 19:48:34.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.013219
ad_834878f2a1864092,acc_00bb05975fff422a,2026-03-09 19:49:37.000,FREE_CHEST,daily_free_chest_popup,true,0.010904
ad_1ccb0b652cfa4687,acc_00bb05975fff422a,2026-03-10 13:45:44.000,SPEED_BUFF,idle_boost_popup,true,0.009044
ad_3d23f44d4e9e493b,acc_00bb05975fff422a,2026-03-10 13:54:00.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.01038
ad_d1761dd64ea2401f,acc_00bb05975fff422a,2026-03-10 15:12:12.000,REVIVE,battle_fail_revive_popup,true,0.013367
ad_b24bda3786a9458e,acc_00bb05975fff422a,2026-03-10 17:12:48.000,REVIVE,battle_fail_revive_popup,true,0.015949
ad_a515c4a93eb84f59,acc_00bb05975fff422a,2026-03-10 17:15:54.000,REVIVE,battle_fail_revive_popup,true,0.017548
ad_123c172ed6d343f7,acc_00bb05975fff422a,2026-03-12 08:50:20.000,SPEED_BUFF,idle_boost_popup,true,0.011223
ad_f9b36c4eb6ab44dc,acc_00bb05975fff422a,2026-03-12 08:54:09.000,FREE_CHEST,daily_free_chest_popup,true,0.009511
ad_154f7d069ebb4aa8,acc_00bb05975fff422a,2026-03-12 08:57:26.000,LUCKY_SPIN,daily_spin_popup,true,0.011327
ad_3907207486c94fce,acc_00bb05975fff422a,2026-03-12 09:12:37.000,REVIVE,battle_fail_revive_popup,true,0.017864
ad_933d7b57580348dc,acc_00bb05975fff422a,2026-03-12 09:17:53.000,REVIVE,battle_fail_revive_popup,true,0.017005
ad_36745ff3450b4e63,acc_00bb05975fff422a,2026-03-12 09:22:41.000,REVIVE,battle_fail_revive_popup,true,0.016091
ad_a8883490ad5b4419,acc_00bc8b21713e4a1a,2026-03-04 09:40:43.000,SPEED_BUFF,idle_boost_popup,true,0.014872
ad_ff7537ed9b774b16,acc_00bc8b21713e4a1a,2026-03-05 12:23:41.000,SPEED_BUFF,idle_boost_popup,true,0.016269
ad_b00b946f72334f09,acc_00bc8b21713e4a1a,2026-03-05 12:25:43.000,FREE_CHEST,daily_free_chest_popup,true,0.015142
ad_950693f5114f47a2,acc_00bc8b21713e4a1a,2026-03-05 12:26:34.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.017003
ad_f097704cedf44e79,acc_00bc8b21713e4a1a,2026-03-08 23:21:30.000,FREE_CHEST,daily_free_chest_popup,true,0.015338
ad_26f170a748244936,acc_00bc8b21713e4a1a,2026-03-08 23:24:55.000,LUCKY_SPIN,daily_spin_popup,true,0.020616
ad_923d6751bc4b412e,acc_00bc8b21713e4a1a,2026-03-08 23:31:52.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.01686
ad_d1745cf6c1c14261,acc_00bc8b21713e4a1a,2026-03-09 17:22:07.000,FREE_CHEST,daily_free_chest_popup,true,0.013999
ad_b531346096cf414a,acc_00bc8b21713e4a1a,2026-03-10 15:00:07.000,FREE_CHEST,daily_free_chest_popup,true,0.016957
ad_a9aba91f97384088,acc_00bc8b21713e4a1a,2026-03-10 15:04:49.000,LUCKY_SPIN,daily_spin_popup,true,0.018507
ad_952d2b780ce94a83,acc_00bc8b21713e4a1a,2026-03-12 13:58:49.000,FREE_CHEST,daily_free_chest_popup,true,0.014625
ad_e4ec65945728431c,acc_00bc8b21713e4a1a,2026-03-12 14:08:06.000,LUCKY_SPIN,daily_spin_popup,true,0.018554
ad_0cec9f200d6a4ef0,acc_00bc8b21713e4a1a,2026-03-12 17:17:09.000,REVIVE,battle_fail_revive_popup,true,0.026157
ad_e4a0a42003ff44ef,acc_00bd9b0b3bd54b46,2026-03-04 16:34:24.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010246
ad_860b69e0536b4373,acc_00bd9b0b3bd54b46,2026-03-04 16:38:08.000,FREE_CHEST,daily_free_chest_popup,true,0.011828
ad_3fbcac0daf1648f1,acc_00bd9b0b3bd54b46,2026-03-05 22:34:29.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.013695
ad_089b1f2dcb25406c,acc_00bd9b0b3bd54b46,2026-03-05 22:38:53.000,LUCKY_SPIN,daily_spin_popup,true,0.01188
ad_4a9bc919a3834beb,acc_00bd9b0b3bd54b46,2026-03-05 22:40:33.000,SPEED_BUFF,idle_boost_popup,true,0.009871
ad_83c0e477063f4582,acc_00bd9b0b3bd54b46,2026-03-05 22:43:20.000,FREE_CHEST,daily_free_chest_popup,true,0.012098
ad_0e6c3c6d67a547c0,acc_00bd9b0b3bd54b46,2026-03-06 14:49:03.000,LUCKY_SPIN,daily_spin_popup,true,0.011793
ad_9addc2600c3049c7,acc_00bd9b0b3bd54b46,2026-03-06 14:50:12.000,SPEED_BUFF,idle_boost_popup,true,0.009907
ad_4e98e1ab65c94deb,acc_00bd9b0b3bd54b46,2026-03-06 19:02:13.000,REVIVE,battle_fail_revive_popup,true,0.015626
ad_28d130ef71d64f2f,acc_00bd9b0b3bd54b46,2026-03-07 11:28:21.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011274
ad_a11a1d617adc4adc,acc_00bd9b0b3bd54b46,2026-03-07 11:31:05.000,REVIVE,battle_fail_revive_popup,true,0.015147
ad_253e6cb5f940466c,acc_00bd9b0b3bd54b46,2026-03-07 11:31:55.000,SPEED_BUFF,idle_boost_popup,true,0.009964
ad_8973a99caa9b4cb7,acc_00bd9b0b3bd54b46,2026-03-07 11:35:19.000,REVIVE,battle_fail_revive_popup,true,0.015563
ad_f854366981d04ac8,acc_00bd9b0b3bd54b46,2026-03-07 11:39:25.000,LUCKY_SPIN,daily_spin_popup,true,0.0132
ad_0a9bf91c07d647d4,acc_00bd9b0b3bd54b46,2026-03-07 11:39:31.000,FREE_CHEST,daily_free_chest_popup,true,0.010419
ad_f38601ac801d4a4a,acc_00bd9b0b3bd54b46,2026-03-07 17:19:35.000,REVIVE,battle_fail_revive_popup,true,0.016685
ad_9da05189417d49a3,acc_00bd9b0b3bd54b46,2026-03-07 17:26:09.000,REVIVE,battle_fail_revive_popup,true,0.01338
ad_f73a136b9e23427e,acc_00bd9b0b3bd54b46,2026-03-07 17:38:34.000,REVIVE,battle_fail_revive_popup,true,0.018306
ad_f89c96e932004f87,acc_00bd9b0b3bd54b46,2026-03-07 21:47:51.000,REVIVE,battle_fail_revive_popup,true,0.014217
ad_c9a510b553a54bfa,acc_00bd9b0b3bd54b46,2026-03-08 15:16:13.000,REVIVE,battle_fail_revive_popup,true,0.013147
ad_a27bff0d4fce4cae,acc_00bd9b0b3bd54b46,2026-03-08 15:17:47.000,SPEED_BUFF,idle_boost_popup,true,0.008481
ad_1905eef891dc425f,acc_00bd9b0b3bd54b46,2026-03-08 15:19:55.000,FREE_CHEST,daily_free_chest_popup,true,0.009985
ad_71adcff30eb948c2,acc_00bd9b0b3bd54b46,2026-03-08 18:55:10.000,REVIVE,battle_fail_revive_popup,true,0.01386
ad_bf5290953cb8415e,acc_00bd9b0b3bd54b46,2026-03-08 18:57:31.000,REVIVE,battle_fail_revive_popup,true,0.016209
ad_122d9a302d8f4e9a,acc_00bd9b0b3bd54b46,2026-03-09 11:01:14.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011463
ad_39465e755ae24bcd,acc_00bd9b0b3bd54b46,2026-03-09 11:06:51.000,LUCKY_SPIN,daily_spin_popup,true,0.010139
ad_91a1927cf2494b22,acc_00bd9b0b3bd54b46,2026-03-09 11:13:01.000,REVIVE,battle_fail_revive_popup,true,0.013207
ad_81756d51ee924461,acc_00bd9b0b3bd54b46,2026-03-09 11:13:44.000,SPEED_BUFF,idle_boost_popup,true,0.010169
ad_04af7a2f060c408e,acc_00bd9b0b3bd54b46,2026-03-09 14:57:10.000,REVIVE,battle_fail_revive_popup,true,0.017123
ad_0b49f6ffc11e48e6,acc_00bd9b0b3bd54b46,2026-03-09 18:50:25.000,REVIVE,battle_fail_revive_popup,true,0.014908
ad_39a30cf12aab4881,acc_00bd9b0b3bd54b46,2026-03-09 18:59:28.000,REVIVE,battle_fail_revive_popup,true,0.01782
ad_d328267d7a914678,acc_00be07875eb141f0,2026-03-05 18:46:01.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.021903
ad_be18342c11054007,acc_00be07875eb141f0,2026-03-05 18:48:49.000,LUCKY_SPIN,daily_spin_popup,true,0.020105
ad_fb9a643cb4d449c8,acc_00be07875eb141f0,2026-03-06 10:22:40.000,FREE_CHEST,daily_free_chest_popup,true,0.018504
ad_0860d7f9f5264ca5,acc_00be07875eb141f0,2026-03-06 10:23:19.000,LUCKY_SPIN,daily_spin_popup,true,0.015352
ad_4e9c349bf8eb4715,acc_00be07875eb141f0,2026-03-06 10:24:45.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.02075
ad_09ede7f7e6d94199,acc_00be07875eb141f0,2026-03-06 13:49:32.000,REVIVE,battle_fail_revive_popup,true,0.024145
ad_639c4cd4519742fc,acc_00be07875eb141f0,2026-03-07 09:33:37.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.015922
ad_0bc7fc5e9b304062,acc_00be07875eb141f0,2026-03-07 09:36:34.000,SPEED_BUFF,idle_boost_popup,true,0.014339
ad_9afc0d6c01db419c,acc_00be07875eb141f0,2026-03-07 09:40:59.000,LUCKY_SPIN,daily_spin_popup,true,0.018647
ad_0965c84bc9ad43cf,acc_00be07875eb141f0,2026-03-07 09:44:39.000,FREE_CHEST,daily_free_chest_popup,true,0.013445
ad_ce16a92055f847a5,acc_00c08f9d423642ff,2026-03-06 15:37:08.000,LUCKY_SPIN,daily_spin_popup,true,0.016455
ad_f52f134868c8452b,acc_00c08f9d423642ff,2026-03-06 15:37:27.000,FREE_CHEST,daily_free_chest_popup,true,0.014701
ad_c2cac7e3d2c347cf,acc_00c08f9d423642ff,2026-03-06 15:43:25.000,SPEED_BUFF,idle_boost_popup,true,0.012334
ad_ad7e1f185de14809,acc_00c08f9d423642ff,2026-03-07 18:09:46.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.021415
ad_a08230624f504049,acc_00c08f9d423642ff,2026-03-07 18:11:33.000,FREE_CHEST,daily_free_chest_popup,true,0.017691
ad_4e936a469b8a4af4,acc_00c08f9d423642ff,2026-03-07 18:13:13.000,LUCKY_SPIN,daily_spin_popup,true,0.019736
ad_e66fe0132ebe4598,acc_00c08f9d423642ff,2026-03-07 18:17:57.000,SPEED_BUFF,idle_boost_popup,true,0.016033
ad_037caae903094516,acc_00c08f9d423642ff,2026-03-08 20:36:48.000,LUCKY_SPIN,daily_spin_popup,true,0.015378
ad_b8bb263b0f5e4d9b,acc_00c08f9d423642ff,2026-03-08 20:38:17.000,SPEED_BUFF,idle_boost_popup,true,0.013409
ad_1d1eb672d6ae4995,acc_00c08f9d423642ff,2026-03-08 20:38:48.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.018386
ad_f9af9b700220423c,acc_00c08f9d423642ff,2026-03-08 20:45:11.000,FREE_CHEST,daily_free_chest_popup,true,0.014402
ad_23adf4224a75402c,acc_00c08f9d423642ff,2026-03-09 14:32:24.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.019569
ad_aaac650a3b7e4ab5,acc_00c08f9d423642ff,2026-03-09 14:36:01.000,REVIVE,battle_fail_revive_popup,true,0.022811
ad_23585ff1461f4f67,acc_00c08f9d423642ff,2026-03-09 14:38:55.000,LUCKY_SPIN,daily_spin_popup,true,0.015235
ad_914ea2d38b634a8b,acc_00c08f9d423642ff,2026-03-09 14:44:21.000,REVIVE,battle_fail_revive_popup,true,0.028161
ad_3f9adba91567462c,acc_00c08f9d423642ff,2026-03-09 14:50:26.000,REVIVE,battle_fail_revive_popup,true,0.027177
ad_d1cc1c05de694ef6,acc_00c08f9d423642ff,2026-03-11 22:11:08.000,REVIVE,battle_fail_revive_popup,true,0.027061
ad_9abc636331ec44b1,acc_00c08f9d423642ff,2026-03-11 22:13:14.000,FREE_CHEST,daily_free_chest_popup,true,0.0157
ad_5a962b53a24547a3,acc_00c08f9d423642ff,2026-03-11 23:23:27.000,REVIVE,battle_fail_revive_popup,true,0.022175
ad_1097000ead714990,acc_00c158e67af04f47,2026-03-10 10:45:09.000,FREE_CHEST,daily_free_chest_popup,true,0.010908
ad_7ea5102f522d4a92,acc_00c158e67af04f47,2026-03-10 10:47:33.000,LUCKY_SPIN,daily_spin_popup,true,0.009609
ad_97ed1c0e49c041d5,acc_00c158e67af04f47,2026-03-10 10:49:34.000,SPEED_BUFF,idle_boost_popup,true,0.00755
ad_b5d65915a8ea437c,acc_00c158e67af04f47,2026-03-10 10:53:17.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010492
ad_d2c617e53bc44fdc,acc_00c158e67af04f47,2026-03-10 17:41:00.000,REVIVE,battle_fail_revive_popup,true,0.016199
ad_6781e11900a242fa,acc_00c158e67af04f47,2026-03-12 16:28:23.000,FREE_CHEST,daily_free_chest_popup,true,0.008507
ad_380dc8e1455f47d7,acc_00c158e67af04f47,2026-03-12 16:30:50.000,SPEED_BUFF,idle_boost_popup,true,0.008458
ad_ee49ee8981bc4c02,acc_00c158e67af04f47,2026-03-12 16:33:11.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011679
ad_42622037d859417b,acc_00c158e67af04f47,2026-03-14 12:49:52.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010097
ad_e5bceec1e8b64731,acc_00c158e67af04f47,2026-03-14 12:51:54.000,LUCKY_SPIN,daily_spin_popup,true,0.009199
ad_c47a49425c0d4166,acc_00c158e67af04f47,2026-03-14 12:56:10.000,FREE_CHEST,daily_free_chest_popup,true,0.009409
ad_876603aa1b1e49cf,acc_00c158e67af04f47,2026-03-14 12:58:34.000,SPEED_BUFF,idle_boost_popup,true,0.008801
ad_02ce4b8d044d4d67,acc_00c2839a98e04b51,2026-03-02 19:30:30.000,SPEED_BUFF,idle_boost_popup,true,0.007621
ad_5a019264ddbf4dc5,acc_00c2839a98e04b51,2026-03-02 19:36:44.000,LUCKY_SPIN,daily_spin_popup,true,0.009241
ad_3d27b5c040914532,acc_00c2839a98e04b51,2026-03-02 19:36:48.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.00967
ad_6c2c54fca59f4a87,acc_00c2839a98e04b51,2026-03-03 17:47:11.000,SPEED_BUFF,idle_boost_popup,true,0.007347
ad_fbb1cbde3be646d6,acc_00c2839a98e04b51,2026-03-03 17:52:16.000,LUCKY_SPIN,daily_spin_popup,true,0.008667
ad_a61768870d3e4894,acc_00c2839a98e04b51,2026-03-03 17:59:17.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.009612
ad_4a8cdabb908e49db,acc_00c2839a98e04b51,2026-03-03 21:51:57.000,REVIVE,battle_fail_revive_popup,true,0.013327
ad_d006fab2771f4b86,acc_00c2839a98e04b51,2026-03-04 10:09:30.000,SPEED_BUFF,idle_boost_popup,true,0.008714
ad_e80436022e3c40c6,acc_00c2839a98e04b51,2026-03-04 10:21:50.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012607
ad_e87bc54fe2124df9,acc_00c2839a98e04b51,2026-03-04 15:19:32.000,REVIVE,battle_fail_revive_popup,true,0.01378
ad_4e24c06ce8384043,acc_00c2839a98e04b51,2026-03-04 15:30:39.000,REVIVE,battle_fail_revive_popup,true,0.013448
ad_93f390a0446a45f1,acc_00c2839a98e04b51,2026-03-05 01:46:16.000,REVIVE,battle_fail_revive_popup,true,0.011791
ad_d0e526e4a91a4db8,acc_00c2839a98e04b51,2026-03-05 18:44:43.000,LUCKY_SPIN,daily_spin_popup,true,0.008576
ad_5eeaaf54e88c47f1,acc_00c2839a98e04b51,2026-03-05 18:53:57.000,FREE_CHEST,daily_free_chest_popup,true,0.008468
ad_b8dd2d3743dc4ed8,acc_00c2839a98e04b51,2026-03-05 18:54:34.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012091
ad_d071ccb95d3b4bb2,acc_00c2839a98e04b51,2026-03-05 18:55:44.000,REVIVE,battle_fail_revive_popup,true,0.013399
ad_cdd3db2f3b2f44e0,acc_00c2839a98e04b51,2026-03-05 18:57:07.000,REVIVE,battle_fail_revive_popup,true,0.011875
ad_0b9745f2bb9e4ffd,acc_00c2839a98e04b51,2026-03-10 19:53:13.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.01001
ad_296854a11fe04778,acc_00c2839a98e04b51,2026-03-10 19:57:10.000,LUCKY_SPIN,daily_spin_popup,true,0.009104
ad_b32554d9556d4db7,acc_00c2839a98e04b51,2026-03-10 20:03:38.000,SPEED_BUFF,idle_boost_popup,true,0.009574
ad_37dd256f42a740f5,acc_00c322bdef33425e,2026-03-08 10:30:33.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011326
ad_6dd76e6fa89f4dc7,acc_00c322bdef33425e,2026-03-09 18:04:23.000,LUCKY_SPIN,daily_spin_popup,true,0.009625
ad_95441ffd32e34869,acc_00c322bdef33425e,2026-03-10 04:29:55.000,REVIVE,battle_fail_revive_popup,true,0.014701
ad_8638720b2d1e4c4d,acc_00c322bdef33425e,2026-03-10 19:01:58.000,LUCKY_SPIN,daily_spin_popup,true,0.01306
ad_ca6c276f4e344f53,acc_00c322bdef33425e,2026-03-12 07:24:57.000,REVIVE,battle_fail_revive_popup,true,0.014758
ad_d499142ac966426b,acc_00c322bdef33425e,2026-03-12 22:57:00.000,LUCKY_SPIN,daily_spin_popup,true,0.012634
ad_3e0aa80b81c74aa0,acc_00c322bdef33425e,2026-03-12 23:01:40.000,FREE_CHEST,daily_free_chest_popup,true,0.011819
ad_82badb527f934e6d,acc_00c322bdef33425e,2026-03-13 14:45:13.000,SPEED_BUFF,idle_boost_popup,true,0.008109
ad_8f7cd85d5b944785,acc_00c34b1fbc954169,2026-03-05 09:35:04.000,SPEED_BUFF,idle_boost_popup,true,0.008943
ad_171ab308f29e420b,acc_00c34b1fbc954169,2026-03-05 09:38:41.000,FREE_CHEST,daily_free_chest_popup,true,0.011743
ad_b7e40a109b0b46dd,acc_00c34b1fbc954169,2026-03-05 11:08:46.000,REVIVE,battle_fail_revive_popup,true,0.017047
ad_08b1c7cf67cb4b83,acc_00c34b1fbc954169,2026-03-05 18:47:04.000,REVIVE,battle_fail_revive_popup,true,0.014936
ad_2fbd37aebce14957,acc_00c34b1fbc954169,2026-03-06 21:51:25.000,FREE_CHEST,daily_free_chest_popup,true,0.011191
ad_4c908f0b44fb449e,acc_00c34b1fbc954169,2026-03-06 21:59:41.000,SPEED_BUFF,idle_boost_popup,true,0.01034
ad_39fa0b6a4f6e400c,acc_00c34b1fbc954169,2026-03-06 22:02:58.000,LUCKY_SPIN,daily_spin_popup,true,0.011065
ad_41e71dac1d514c30,acc_00c34b1fbc954169,2026-03-07 03:26:00.000,REVIVE,battle_fail_revive_popup,true,0.013032
ad_9e13a0776d9b4f5d,acc_00c34b1fbc954169,2026-03-07 15:16:52.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.013873
ad_198e609087b740fc,acc_00c34b1fbc954169,2026-03-07 15:21:17.000,LUCKY_SPIN,daily_spin_popup,true,0.010536
ad_fbc8d7db2a4547f5,acc_00c34b1fbc954169,2026-03-07 15:22:27.000,SPEED_BUFF,idle_boost_popup,true,0.008481
ad_1ad79a6d11a0412e,acc_00c34b1fbc954169,2026-03-08 20:49:56.000,LUCKY_SPIN,daily_spin_popup,true,0.00971
ad_91af592ad51042a4,acc_00c34b1fbc954169,2026-03-08 20:53:48.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011573
ad_2473058db7f14863,acc_00c34b1fbc954169,2026-03-08 20:55:21.000,FREE_CHEST,daily_free_chest_popup,true,0.011271
ad_742b0c5667564f67,acc_00c34b1fbc954169,2026-03-08 22:22:05.000,REVIVE,battle_fail_revive_popup,true,0.015581
ad_056ee62770234c01,acc_00c5018af6c4419e,2026-03-08 16:22:55.000,FREE_CHEST,daily_free_chest_popup,true,0.009336
ad_236e1be1bee14e5b,acc_00c5018af6c4419e,2026-03-08 16:27:44.000,LUCKY_SPIN,daily_spin_popup,true,0.008776
ad_e676edba0f854369,acc_00c5018af6c4419e,2026-03-08 16:29:30.000,SPEED_BUFF,idle_boost_popup,true,0.008741
ad_cb23a865d7d84bde,acc_00c5018af6c4419e,2026-03-09 02:50:55.000,REVIVE,battle_fail_revive_popup,true,0.016365
ad_986c042f08274203,acc_00c5018af6c4419e,2026-03-10 11:46:44.000,SPEED_BUFF,idle_boost_popup,true,0.007685
ad_ffb684395613456f,acc_00c5018af6c4419e,2026-03-10 11:52:58.000,LUCKY_SPIN,daily_spin_popup,true,0.010721
ad_2c2a193f8b8c4ebf,acc_00c5018af6c4419e,2026-03-10 11:54:39.000,FREE_CHEST,daily_free_chest_popup,true,0.008737
ad_de33e1e18cc14eda,acc_00c5018af6c4419e,2026-03-11 18:37:05.000,SPEED_BUFF,idle_boost_popup,true,0.008233
ad_3173979abc714d98,acc_00c5018af6c4419e,2026-03-11 18:42:53.000,FREE_CHEST,daily_free_chest_popup,true,0.010533
ad_55bf3ec7ed274463,acc_00c5018af6c4419e,2026-03-11 18:43:56.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.010533
ad_f1d69a2faed9488a,acc_00c5018af6c4419e,2026-03-11 18:44:53.000,LUCKY_SPIN,daily_spin_popup,true,0.008493
ad_0383fa716ffd467f,acc_00c5018af6c4419e,2026-03-12 04:54:39.000,REVIVE,battle_fail_revive_popup,true,0.012758
ad_e9724f7a01134ff9,acc_00c5018af6c4419e,2026-03-12 05:02:26.000,REVIVE,battle_fail_revive_popup,true,0.015489
ad_32c844e296714abd,acc_00c5018af6c4419e,2026-03-13 20:21:27.000,SPEED_BUFF,idle_boost_popup,true,0.00829
ad_01345f6433ce4110,acc_00c5018af6c4419e,2026-03-13 20:29:27.000,LUCKY_SPIN,daily_spin_popup,true,0.011009
ad_0cdc4b4b83fb46a5,acc_00c5018af6c4419e,2026-03-13 20:30:08.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.011865
ad_df25b57ed1504ebf,acc_00c5018af6c4419e,2026-03-13 20:34:29.000,REVIVE,battle_fail_revive_popup,true,0.014112
ad_72f67967621b463f,acc_00c5dc7ed3e14e19,2026-03-04 15:30:06.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.017721
ad_ea53b8c9f3884e13,acc_00c5dc7ed3e14e19,2026-03-04 15:30:13.000,LUCKY_SPIN,daily_spin_popup,true,0.020371
ad_fccb571913d24d23,acc_00c5dc7ed3e14e19,2026-03-04 15:36:31.000,FREE_CHEST,daily_free_chest_popup,true,0.01358
ad_8dd73d2ece5549d1,acc_00c5dc7ed3e14e19,2026-03-04 23:31:43.000,REVIVE,battle_fail_revive_popup,true,0.023575
ad_6970bf60c32e41df,acc_00c5dc7ed3e14e19,2026-03-06 16:55:20.000,LUCKY_SPIN,daily_spin_popup,true,0.019782
ad_897630e14e214f4a,acc_00c5dc7ed3e14e19,2026-03-06 17:00:25.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.020707
ad_a96c33bae1994140,acc_00c5dc7ed3e14e19,2026-03-06 17:02:02.000,FREE_CHEST,daily_free_chest_popup,true,0.013581
ad_4d061d06afeb492c,acc_00c5dc7ed3e14e19,2026-03-06 17:07:00.000,REVIVE,battle_fail_revive_popup,true,0.024324
ad_8224a955cac840ad,acc_00c5dc7ed3e14e19,2026-03-07 16:53:29.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.016776
ad_0ae95386954944f5,acc_00c5dc7ed3e14e19,2026-03-07 17:00:30.000,SPEED_BUFF,idle_boost_popup,true,0.016401
ad_137beccd9caf441b,acc_00c5dc7ed3e14e19,2026-03-08 17:43:55.000,SPEED_BUFF,idle_boost_popup,true,0.014427
ad_c809320cf58a4948,acc_00c5dc7ed3e14e19,2026-03-08 17:47:01.000,LUCKY_SPIN,daily_spin_popup,true,0.01584
ad_02cf4811e0134e76,acc_00c5dc7ed3e14e19,2026-03-08 17:47:49.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.020833
ad_139e23a2ca984876,acc_00c5dc7ed3e14e19,2026-03-14 20:31:38.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.020735
ad_56f49afb16f84f3f,acc_00c5dc7ed3e14e19,2026-03-14 20:42:31.000,SPEED_BUFF,idle_boost_popup,true,0.017246
ad_ab831cfcb9354a44,acc_00c5dc7ed3e14e19,2026-03-14 20:43:57.000,FREE_CHEST,daily_free_chest_popup,true,0.017472
ad_523f73890e2e449c,acc_00c649b3a53d4983,2026-03-06 12:46:04.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.01018
ad_f67d3432a81b4376,acc_00c649b3a53d4983,2026-03-06 12:48:41.000,LUCKY_SPIN,daily_spin_popup,true,0.009158
ad_f5671c0d917f46ff,acc_00c649b3a53d4983,2026-03-06 12:52:21.000,FREE_CHEST,daily_free_chest_popup,true,0.009351
ad_1e1fb35a67994790,acc_00c649b3a53d4983,2026-03-06 12:53:49.000,SPEED_BUFF,idle_boost_popup,true,0.007501
ad_896987301b7e4bd1,acc_00c649b3a53d4983,2026-03-07 20:39:41.000,LUCKY_SPIN,daily_spin_popup,true,0.010497
ad_c7e397f65f904c96,acc_00c649b3a53d4983,2026-03-07 20:41:34.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012767
ad_8e92216c2b3548e7,acc_00c649b3a53d4983,2026-03-07 20:42:16.000,SPEED_BUFF,idle_boost_popup,true,0.008955
ad_5995caae603f440b,acc_00c649b3a53d4983,2026-03-07 23:33:48.000,REVIVE,battle_fail_revive_popup,true,0.01401
ad_53086cec49d0403f,acc_00c649b3a53d4983,2026-03-08 20:58:21.000,DOUBLE_OFFLINE,offline_reward_popup,true,0.012054
ad_472c775e90054059,acc_00c649b3a53d4983,2026-03-08 21:00:08.000,LUCKY_SPIN,daily_spin_popup,true,0.01095
ad_0d2db491ac064364,acc_00c649b3a53d4983,2026-03-08 21:06:53.000,FREE_CHEST,daily_free_chest_popup,true,0.010768
ad_77dc505f43cd45eb,acc_00c649b3a53d4983,2026-03-09 15:01:29.000,LUCKY_SPIN,daily_spin_popup,true,0.009957
